goals,assists,xg,xa,shots,key_passes,big_chances_created,dribbles,final_third_passes,tackles_won,interceptions,recoveries,clearances,aerials_won,minutes,appearances,player_id,player,slug,team,league,position,season,goals_p90,assists_p90,xg_p90,xa_p90,shots_p90,key_passes_p90,big_chances_created_p90,dribbles_p90,final_third_passes_p90,tackles_won_p90,interceptions_p90,recoveries_p90,clearances_p90,aerials_won_p90
0,3,0.89,1.16,12,13,2,2,81,20,39,75,168,114,2120,29,1156586,James Hill,james-hill,Bournemouth,Premier League,Defender,2025/26,0.0,0.1274,0.0378,0.0492,0.5094,0.5519,0.0849,0.0849,3.4387,0.8491,1.6557,3.184,7.1321,4.8396
2,0,2.32,1.53,17,21,3,11,136,6,4,46,2,6,951,20,851596,Justin Kluivert,justin-kluivert,Bournemouth,Premier League,Midfielder,2025/26,0.1893,0.0,0.2196,0.1448,1.6088,1.9874,0.2839,1.041,12.8707,0.5678,0.3785,4.3533,0.1893,0.5678
0,1,0.08,0.54,3,11,0,3,86,16,24,62,26,9,905,18,548188,Lewis Cook,lewis-cook,Bournemouth,Premier League,Midfielder,2025/26,0.0,0.0994,0.008,0.0537,0.2983,1.0939,0.0,0.2983,8.5525,1.5912,2.3867,6.1657,2.5856,0.895
0,5,1.52,4.67,17,24,7,6,330,35,56,154,253,92,3290,37,830659,Marcos Senesi,marcos-senesi,Bournemouth,Premier League,Defender,2025/26,0.0,0.1368,0.0416,0.1278,0.465,0.6565,0.1915,0.1641,9.0274,0.9574,1.5319,4.2128,6.921,2.5167
7,4,9.06,4.64,70,55,9,39,424,22,17,150,39,24,2738,34,895576,Marcus Tavernier,marcus-tavernier,Bournemouth,Premier League,Midfielder,2025/26,0.2301,0.1315,0.2978,0.1525,2.3009,1.8079,0.2958,1.282,13.9372,0.7232,0.5588,4.9306,1.282,0.7889
5,2,2.91,1.82,28,14,3,13,98,7,8,43,20,25,1119,15,1464966,Rayan,rayan,Bournemouth,Premier League,Midfielder,2025/26,0.4021,0.1609,0.234,0.1464,2.252,1.126,0.2413,1.0456,7.882,0.563,0.6434,3.4584,1.6086,2.0107
2,0,1.92,0.83,25,11,2,19,145,17,12,62,18,13,986,26,322391,Ryan Christie,ryan-christie,Bournemouth,Premier League,Midfielder,2025/26,0.1826,0.0,0.1753,0.0758,2.2819,1.0041,0.1826,1.7343,13.2353,1.5517,1.0953,5.6592,1.643,1.1866
2,2,0.6,0.61,10,7,2,6,181,23,33,96,42,27,1778,25,800419,Tyler Adams,tyler-adams,Bournemouth,Premier League,Midfielder,2025/26,0.1012,0.1012,0.0304,0.0309,0.5062,0.3543,0.1012,0.3037,9.162,1.1642,1.6704,4.8594,2.126,1.3667
0,0,0.15,0.2,1,1,0,1,19,4,4,13,25,11,375,7,1406130,Veljko Milosavljević,milosavljevic-veljko,Bournemouth,Premier League,Defender,2025/26,0.0,0.0,0.036,0.048,0.24,0.24,0.0,0.24,4.56,0.96,0.96,3.12,6.0,2.64
1,0,1.13,1.61,21,14,2,39,217,48,27,135,41,13,2330,31,1184308,Álex Jiménez,alex-jimenez,Bournemouth,Premier League,Defender,2025/26,0.0386,0.0,0.0436,0.0622,0.8112,0.5408,0.0773,1.5064,8.382,1.8541,1.0429,5.2146,1.5837,0.5021
0,0,0.46,0.14,6,0,0,0,38,7,8,35,23,9,716,21,966869,Aaron Hickey,aaron-hickey,Brentford,Premier League,Defender,2025/26,0.0,0.0,0.0578,0.0176,0.7542,0.0,0.0,0.0,4.7765,0.8799,1.0056,4.3994,2.8911,1.1313
7,3,7.72,4.17,56,27,12,23,133,13,24,85,52,52,2279,32,1106451,Dango Ouattara,dango-ouattara,Brentford,Premier League,Midfielder,2025/26,0.2764,0.1185,0.3049,0.1647,2.2115,1.0663,0.4739,0.9083,5.2523,0.5134,0.9478,3.3567,2.0535,2.0535
0,0,0.01,0.06,1,0,0,1,9,4,5,11,27,13,321,4,855864,Ethan Pinnock,ethan-pinnock,Brentford,Premier League,Defender,2025/26,0.0,0.0,0.0028,0.0168,0.2804,0.0,0.0,0.2804,2.5234,1.1215,1.4019,3.0841,7.5701,3.6449
22,1,20.57,1.88,84,24,6,29,147,22,12,93,64,112,3284,38,1016907,Igor Thiago,igor-thiago,Brentford,Premier League,Forward,2025/26,0.6029,0.0274,0.5637,0.0515,2.3021,0.6577,0.1644,0.7948,4.0286,0.6029,0.3289,2.5487,1.754,3.0694
1,3,0.33,2.45,6,19,8,3,203,13,17,98,34,13,1929,32,42694,Jordan Henderson,jordan-henderson,Brentford,Premier League,Midfielder,2025/26,0.0467,0.14,0.0154,0.1143,0.2799,0.8865,0.3733,0.14,9.4712,0.6065,0.7932,4.5723,1.5863,0.6065
3,3,3.04,2.5,31,19,6,16,145,14,12,96,37,11,1990,36,972421,Keane Lewis-Potter,keane-lewis-potter,Brentford,Premier League,Defender,2025/26,0.1357,0.1357,0.1375,0.1131,1.402,0.8593,0.2714,0.7236,6.5578,0.6332,0.5427,4.3417,1.6734,0.4975
8,3,12.18,2.08,57,29,7,20,145,24,18,94,31,87,2757,35,1006387,Kevin Schade,kevin-schade,Brentford,Premier League,Midfielder,2025/26,0.2612,0.0979,0.3976,0.0679,1.8607,0.9467,0.2285,0.6529,4.7334,0.7835,0.5876,3.0686,1.012,2.84
0,1,0.78,0.72,10,4,1,3,57,22,18,59,119,60,1820,27,576384,Kristoffer Ajer,kristoffer-ajer,Brentford,Premier League,Defender,2025/26,0.0,0.0495,0.0386,0.0356,0.4945,0.1978,0.0495,0.1484,2.8187,1.0879,0.8901,2.9176,5.8846,2.967
3,1,2.27,6.02,29,35,11,19,307,23,21,117,37,8,2277,36,799251,Mathias Jensen,mathias-jensen,Brentford,Premier League,Midfielder,2025/26,0.1186,0.0395,0.0897,0.2379,1.1462,1.3834,0.4348,0.751,12.1344,0.9091,0.83,4.6245,1.4625,0.3162
1,1,1.18,2.8,9,36,4,55,186,45,38,163,99,41,3264,37,1137431,Michael Kayode,michael-kayode,Brentford,Premier League,Defender,2025/26,0.0276,0.0276,0.0325,0.0772,0.2482,0.9926,0.1103,1.5165,5.1287,1.2408,1.0478,4.4945,2.7298,1.1305
4,4,2.62,5.44,29,42,12,18,309,35,25,139,16,19,2078,33,907072,Mikkel Damsgaard,mikkel-damsgaard,Brentford,Premier League,Midfielder,2025/26,0.1732,0.1732,0.1135,0.2356,1.256,1.8191,0.5197,0.7796,13.3831,1.5159,1.0828,6.0202,0.693,0.8229
1,2,2.28,1.62,20,11,5,7,126,14,37,139,209,89,2972,35,958916,Nathan Collins,nathan-collins,Brentford,Premier League,Defender,2025/26,0.0303,0.0606,0.069,0.0491,0.6057,0.3331,0.1514,0.212,3.8156,0.424,1.1205,4.2093,6.3291,2.6952
0,1,0.18,0.55,5,4,1,15,75,11,8,72,41,19,1334,25,599128,Rico Henry,rico-henry,Brentford,Premier League,Defender,2025/26,0.0,0.0675,0.0121,0.0371,0.3373,0.2699,0.0675,1.012,5.06,0.7421,0.5397,4.8576,2.7661,1.2819
0,2,3.13,1.49,23,7,5,1,99,10,29,109,195,140,2761,32,924378,Sepp van den Berg,sepp-van-den-berg,Brentford,Premier League,Defender,2025/26,0.0,0.0652,0.102,0.0486,0.7497,0.2282,0.163,0.0326,3.2271,0.326,0.9453,3.5531,6.3564,4.5636
1,4,0.91,2.27,12,21,7,5,165,16,30,85,34,23,1449,25,814873,Vitaly Janelt,vitaly-janelt,Brentford,Premier League,Midfielder,2025/26,0.0621,0.2484,0.0565,0.141,0.7453,1.3043,0.4348,0.3106,10.2484,0.9938,1.8634,5.2795,2.1118,1.4286
1,2,1.2,1.39,16,15,1,15,223,45,28,187,41,32,2675,37,1031258,Yehor Yarmoliuk,yehor-yarmoliuk,Brentford,Premier League,Midfielder,2025/26,0.0336,0.0673,0.0404,0.0468,0.5383,0.5047,0.0336,0.5047,7.5028,1.514,0.9421,6.2916,1.3794,1.0766
1,1,1.72,0.88,16,16,1,20,90,5,2,40,2,8,740,18,1198075,Brajan Gruda,gruda-brajan,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1216,0.1216,0.2092,0.107,1.9459,1.9459,0.1216,2.4324,10.9459,0.6081,0.2432,4.8649,0.2432,0.973
0,0,0.75,0.76,20,9,1,12,105,20,29,105,32,29,1677,31,1199043,Carlos Baleba,carlos-baleba,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.0,0.0,0.0403,0.0408,1.0733,0.483,0.0537,0.644,5.6351,1.0733,1.5564,5.6351,1.7174,1.5564
2,1,2.14,0.56,21,10,3,11,45,7,1,25,4,22,386,21,1416535,Charalampos Kostoulas,kostoulas-charalampos,Brighton & Hove Albion,Premier League,Forward,2025/26,0.4663,0.2332,0.499,0.1306,4.8964,2.3316,0.6995,2.5648,10.4922,1.6321,0.2332,5.829,0.9326,5.1295
13,1,12.44,1.4,56,20,4,11,142,14,9,51,30,19,2268,37,33902,Danny Welbeck,danny-welbeck,Brighton & Hove Albion,Premier League,Forward,2025/26,0.5159,0.0397,0.4937,0.0556,2.2222,0.7937,0.1587,0.4365,5.6349,0.5556,0.3571,2.0238,1.1905,0.754
5,1,6.29,1.71,42,21,4,19,166,50,18,112,28,55,2136,32,1065588,Diego Gómez,diego-gomez,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.2107,0.0421,0.265,0.0721,1.7697,0.8848,0.1685,0.8006,6.9944,2.1067,0.7584,4.7191,1.1798,2.3174
1,0,2.03,3.33,28,22,2,12,400,39,26,130,81,32,3134,37,825844,Ferdi Kadıoğlu,ferdi-kadioglu,Brighton & Hove Albion,Premier League,Defender,2025/26,0.0287,0.0,0.0583,0.0956,0.8041,0.6318,0.0574,0.3446,11.4869,1.12,0.7466,3.7332,2.3261,0.919
3,3,3.02,2.93,42,25,8,28,152,20,11,60,26,19,1804,32,946695,Georginio Rutter,georginio-rutter,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1497,0.1497,0.1507,0.1462,2.0953,1.2472,0.3991,1.3969,7.5831,0.9978,0.5488,2.9933,1.2971,0.9479
4,3,4.92,2.34,37,15,2,3,150,14,5,61,25,12,1750,27,1142315,Jack Hinshelwood,jack-hinshelwood,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.2057,0.1543,0.253,0.1203,1.9029,0.7714,0.1029,0.1543,7.7143,0.72,0.2571,3.1371,1.2857,0.6171
1,1,1.02,0.63,8,8,1,1,103,9,6,40,19,6,802,20,791,James Milner,james-milner,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1122,0.1122,0.1145,0.0707,0.8978,0.8978,0.1122,0.1122,11.5586,1.01,0.6733,4.4888,2.1322,0.6733
3,3,3.3,1.62,23,13,2,3,333,30,47,113,189,114,3211,36,962012,Jan Paul van Hecke,jan-paul-van-hecke,Brighton & Hove Albion,Premier League,Defender,2025/26,0.0841,0.0841,0.0925,0.0454,0.6447,0.3644,0.0561,0.0841,9.3335,0.8409,1.3173,3.1672,5.2974,3.1953
1,0,1.11,0.22,4,4,0,2,97,17,18,40,44,20,1073,24,219572,Joël Veltman,joel-veltman,Brighton & Hove Albion,Premier League,Defender,2025/26,0.0839,0.0,0.0931,0.0185,0.3355,0.3355,0.0,0.1678,8.1361,1.4259,1.5098,3.3551,3.6906,1.6775
3,1,4.06,2.84,32,31,4,28,229,12,9,62,17,15,1721,25,936849,Kaoru Mitoma,kaoru-mitoma,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1569,0.0523,0.2123,0.1485,1.6734,1.6212,0.2092,1.4643,11.9756,0.6275,0.4707,3.2423,0.889,0.7844
1,0,1.71,0.57,24,7,1,4,190,22,30,136,142,76,2844,33,115365,Lewis Dunk,lewis-dunk,Brighton & Hove Albion,Premier League,Defender,2025/26,0.0316,0.0,0.0541,0.018,0.7595,0.2215,0.0316,0.1266,6.0127,0.6962,0.9494,4.3038,4.4937,2.4051
2,3,1.93,1.87,18,20,4,9,186,42,25,103,71,44,1914,26,959628,Mats Wieffer,mats-wieffer,Brighton & Hove Albion,Premier League,Defender,2025/26,0.094,0.1411,0.0908,0.0879,0.8464,0.9404,0.1881,0.4232,8.7461,1.9749,1.1755,4.8433,3.3386,2.069
2,3,1.82,4.13,13,33,9,7,135,12,12,68,28,10,1443,30,997152,Maxim De Cuyper,maxim-de-cuyper,Brighton & Hove Albion,Premier League,Defender,2025/26,0.1247,0.1871,0.1135,0.2576,0.8108,2.0582,0.5613,0.4366,8.42,0.7484,0.7484,4.2412,1.7464,0.6237
0,1,0.04,0.46,1,4,0,2,91,9,18,54,42,17,819,12,788784,Olivier Boscagli,olivier-boscagli,Brighton & Hove Albion,Premier League,Defender,2025/26,0.0,0.1099,0.0044,0.0505,0.1099,0.4396,0.0,0.2198,10.0,0.989,1.978,5.9341,4.6154,1.8681
1,3,1.45,3.83,18,39,5,7,268,18,12,76,24,13,1636,19,48480,Pascal Groß,pascal-gro,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.055,0.165,0.0798,0.2107,0.9902,2.1455,0.2751,0.3851,14.7433,0.9902,0.6601,4.1809,1.3203,0.7152
3,4,3.8,5.12,41,46,11,65,206,37,17,95,16,19,2398,34,1400106,Yankuba Minteh,yankuba-minteh,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1126,0.1501,0.1426,0.1922,1.5388,1.7264,0.4128,2.4395,7.7314,1.3887,0.638,3.5655,0.6005,0.7131
3,3,2.71,1.14,41,16,2,18,144,24,26,124,24,9,1941,29,1036269,Yasin Ayari,yasin-ayari,Brighton & Hove Albion,Premier League,Midfielder,2025/26,0.1391,0.1391,0.1257,0.0529,1.9011,0.7419,0.0927,0.8346,6.677,1.1128,1.2056,5.7496,1.1128,0.4173
1,1,2.15,0.23,16,5,1,8,52,3,3,26,9,35,874,24,996985,Armando Broja,armando-broja,Burnley,Premier League,Forward,2025/26,0.103,0.103,0.2214,0.0237,1.6476,0.5149,0.103,0.8238,5.3547,0.3089,0.3089,2.6773,0.9268,3.6041
1,0,0.61,0.14,2,0,0,0,31,8,11,40,83,22,1202,14,817979,Axel Tuanzebe,axel-tuanzebe,Burnley,Premier League,Defender,2025/26,0.0749,0.0,0.0457,0.0105,0.1498,0.0,0.0,0.0,2.3211,0.599,0.8236,2.995,6.2146,1.6473
0,0,0.42,0.68,9,9,1,6,124,18,11,69,84,26,1578,20,996910,Bashir Humphreys,bashir-humphreys,Burnley,Premier League,Defender,2025/26,0.0,0.0,0.024,0.0388,0.5133,0.5133,0.057,0.3422,7.0722,1.0266,0.6274,3.9354,4.7909,1.4829
0,2,0.66,0.55,13,13,0,7,171,49,41,113,56,24,2118,31,855845,Florentino Luís,florentino-luis,Burnley,Premier League,Midfielder,2025/26,0.0,0.085,0.028,0.0234,0.5524,0.5524,0.0,0.2975,7.2663,2.0822,1.7422,4.8017,2.3796,1.0198
1,4,0.89,2.06,19,21,5,20,172,17,8,65,7,6,1253,27,1009386,Hannibal Mejbri,hannibal-mejbri,Burnley,Premier League,Midfielder,2025/26,0.0718,0.2873,0.0639,0.148,1.3647,1.5084,0.3591,1.4366,12.3543,1.2211,0.5746,4.6688,0.5028,0.431
0,0,0.26,0.27,6,4,0,2,38,16,12,49,125,52,1539,19,875360,Hjalmar Ekdal,hjalmar-ekdal,Burnley,Premier League,Defender,2025/26,0.0,0.0,0.0152,0.0158,0.3509,0.2339,0.0,0.117,2.2222,0.9357,0.7018,2.8655,7.3099,3.0409
0,1,1.38,1.17,17,12,2,10,107,4,6,31,13,11,1038,28,809276,Jacob Bruun Larsen,jacob-bruun-larsen,Burnley,Premier League,Forward,2025/26,0.0,0.0867,0.1197,0.1014,1.474,1.0405,0.1734,0.8671,9.2775,0.3468,0.5202,2.6879,1.1272,0.9538
8,2,5.13,2.87,55,37,6,36,237,22,15,141,27,12,2743,37,1020680,Jaidon Anthony,jaidon-anthony,Burnley,Premier League,Midfielder,2025/26,0.2625,0.0656,0.1683,0.0942,1.8046,1.214,0.1969,1.1812,7.7762,0.7218,0.4922,4.6263,0.8859,0.3937
0,1,0.22,1.88,5,23,8,2,117,7,20,49,17,10,1109,18,161717,James Ward-Prowse,james-ward-prowse,Burnley,Premier League,Midfielder,2025/26,0.0,0.0812,0.0179,0.1526,0.4058,1.8665,0.6492,0.1623,9.495,0.5681,1.6231,3.9766,1.3796,0.8115
0,0,0.08,0.02,1,0,0,0,6,3,5,10,60,21,517,11,838399,Joe Worrall,joe-worrall,Burnley,Premier League,Defender,2025/26,0.0,0.0,0.0139,0.0035,0.1741,0.0,0.0,0.0,1.0445,0.5222,0.8704,1.7408,10.4449,3.6557
2,2,0.9,1.35,11,13,4,2,164,18,22,73,35,17,1519,18,792122,Josh Cullen,cullen-josh,Burnley,Premier League,Midfielder,2025/26,0.1185,0.1185,0.0533,0.08,0.6517,0.7702,0.237,0.1185,9.7169,1.0665,1.3035,4.3252,2.0737,1.0072
1,0,0.85,0.49,14,12,0,9,102,25,27,64,39,26,1783,33,552036,Josh Laurent,josh-laurent,Burnley,Premier League,Midfielder,2025/26,0.0505,0.0,0.0429,0.0247,0.7067,0.6057,0.0,0.4543,5.1486,1.2619,1.3629,3.2305,1.9686,1.3124
0,2,0.16,1.34,4,13,3,13,257,33,45,155,102,47,3097,36,44614,Kyle Walker,kyle-walker,Burnley,Premier League,Defender,2025/26,0.0,0.0581,0.0046,0.0389,0.1162,0.3778,0.0872,0.3778,7.4685,0.959,1.3077,4.5044,2.9642,1.3658
3,1,2.5,0.42,23,10,0,16,163,25,18,100,24,26,2359,35,1048916,Lesley Ugochukwu,lesley-ugochukwu,Burnley,Premier League,Midfielder,2025/26,0.1145,0.0382,0.0954,0.016,0.8775,0.3815,0.0,0.6104,6.2187,0.9538,0.6867,3.8152,0.9156,0.9919
2,1,1.25,0.93,23,13,1,7,98,9,2,38,10,14,1316,29,1004505,Loum Tchaouna,loum-tchaouna,Burnley,Premier League,Midfielder,2025/26,0.1368,0.0684,0.0855,0.0636,1.5729,0.8891,0.0684,0.4787,6.7021,0.6155,0.1368,2.5988,0.6839,0.9574
0,0,0.58,1.48,16,20,1,18,140,22,20,86,39,3,1406,20,1136896,Lucas Pires,lucas-pires,Burnley,Premier League,Defender,2025/26,0.0,0.0,0.0371,0.0947,1.0242,1.2802,0.064,1.1522,8.9616,1.4083,1.2802,5.505,2.4964,0.192
3,2,3.25,0.49,20,10,2,10,79,12,4,42,20,28,1372,26,901907,Lyle Foster,lyle-foster,Burnley,Premier League,Forward,2025/26,0.1968,0.1312,0.2132,0.0321,1.312,0.656,0.1312,0.656,5.1822,0.7872,0.2624,2.7551,1.312,1.8367
1,3,1.49,1.85,23,20,6,14,133,5,2,50,4,2,1073,23,795066,Marcus Edwards,marcus-edwards,Burnley,Premier League,Forward,2025/26,0.0839,0.2516,0.125,0.1552,1.9292,1.6775,0.5033,1.1743,11.1556,0.4194,0.1678,4.1938,0.3355,0.1678
0,0,0.72,0.66,10,7,1,3,92,26,37,114,221,80,2937,34,1117223,Maxime Estève,maxime-esteve,Burnley,Premier League,Defender,2025/26,0.0,0.0,0.0221,0.0202,0.3064,0.2145,0.0306,0.0919,2.8192,0.7967,1.1338,3.4934,6.7722,2.4515
0,5,0.34,1.99,9,20,6,5,118,32,31,69,66,10,1830,21,1392044,Quilindschy Hartman,quilindschy-hartman,Burnley,Premier League,Defender,2025/26,0.0,0.2459,0.0167,0.0979,0.4426,0.9836,0.2951,0.2459,5.8033,1.5738,1.5246,3.3934,3.2459,0.4918
11,0,7.87,0.42,53,10,0,4,66,10,7,33,37,68,1808,29,875137,Zian Flemming,zian-flemming,Burnley,Premier League,Forward,2025/26,0.5476,0.0,0.3918,0.0209,2.6383,0.4978,0.0,0.1991,3.2854,0.4978,0.3485,1.6427,1.8418,3.385
1,4,3.45,3.68,33,29,6,14,204,12,4,45,6,3,1283,24,1135873,Alejandro Garnacho,alejandro-garnacho,Chelsea,Premier League,Forward,2025/26,0.0701,0.2806,0.242,0.2581,2.3149,2.0343,0.4209,0.9821,14.3102,0.8418,0.2806,3.1567,0.4209,0.2104
1,0,2.0,0.88,11,8,1,2,136,19,20,48,18,14,1280,27,1105779,Andrey Santos,santos-andrey,Chelsea,Premier League,Midfielder,2025/26,0.0703,0.0,0.1406,0.0619,0.7734,0.5625,0.0703,0.1406,9.5625,1.3359,1.4062,3.375,1.2656,0.9844
0,0,0.0,0.07,0,0,0,0,25,4,10,16,27,8,471,8,904827,Benoît Badiashile,benoit-badiashile,Chelsea,Premier League,Defender,2025/26,0.0,0.0,0.0,0.0134,0.0,0.0,0.0,0.0,4.7771,0.7643,1.9108,3.0573,5.1592,1.5287
10,1,10.56,2.47,64,25,3,22,302,12,15,83,12,0,1965,26,982780,Cole Palmer,cole-palmer,Chelsea,Premier League,Midfielder,2025/26,0.458,0.0458,0.4837,0.1131,2.9313,1.145,0.1374,1.0076,13.8321,0.5496,0.687,3.8015,0.5496,0.0
10,4,11.29,7.25,72,69,11,13,574,22,21,140,28,26,3121,36,974505,Enzo Fernández,enzo-fernandez,Chelsea,Premier League,Midfielder,2025/26,0.2884,0.1153,0.3256,0.2091,2.0763,1.9897,0.3172,0.3749,16.5524,0.6344,0.6056,4.0372,0.8074,0.7498
2,2,2.92,2.2,28,16,4,29,107,5,4,36,5,3,852,22,1597265,Estêvão,estevao,Chelsea,Premier League,Midfielder,2025/26,0.2113,0.2113,0.3085,0.2324,2.9577,1.6901,0.4225,3.0634,11.3028,0.5282,0.4225,3.8028,0.5282,0.3169
0,2,0.82,0.93,10,9,2,13,49,3,2,15,3,3,495,16,1140599,Jamie Gittens,jamie-bynoe-gittens,Chelsea,Premier League,Midfielder,2025/26,0.0,0.3636,0.1491,0.1691,1.8182,1.6364,0.3636,2.3636,8.9091,0.5455,0.3636,2.7273,0.5455,0.5455
0,0,0.31,0.63,4,8,1,7,96,22,18,50,39,16,1159,22,1153079,Jorrel Hato,jorrel-hato,Chelsea,Premier League,Defender,2025/26,0.0,0.0,0.0241,0.0489,0.3106,0.6212,0.0777,0.5436,7.4547,1.7084,1.3978,3.8827,3.0285,1.2425
1,0,0.63,0.14,4,2,0,11,38,8,11,26,20,11,700,17,1403050,Josh Acheampong,josh-acheampong,Chelsea,Premier League,Defender,2025/26,0.1286,0.0,0.081,0.018,0.5143,0.2571,0.0,1.4143,4.8857,1.0286,1.4143,3.3429,2.5714,1.4143
15,5,14.96,2.0,73,29,6,40,196,18,7,72,27,74,2674,35,975079,João Pedro,joao-pedro,Chelsea,Premier League,Forward,2025/26,0.5049,0.1683,0.5035,0.0673,2.457,0.9761,0.2019,1.3463,6.5969,0.6058,0.2356,2.4233,0.9088,2.4907
1,0,4.47,0.22,36,3,0,10,58,3,1,25,11,25,1139,28,997087,Liam Delap,liam-delap,Chelsea,Premier League,Forward,2025/26,0.079,0.0,0.3532,0.0174,2.8446,0.2371,0.0,0.7902,4.583,0.2371,0.079,1.9754,0.8692,1.9754
2,3,1.56,2.99,12,28,4,13,308,24,31,122,39,15,2267,34,996958,Malo Gusto,gusto-malo,Chelsea,Premier League,Defender,2025/26,0.0794,0.1191,0.0619,0.1187,0.4764,1.1116,0.1588,0.5161,12.2276,0.9528,1.2307,4.8434,1.5483,0.5955
1,4,2.35,3.21,20,39,6,1,331,40,32,113,87,36,2710,34,794939,Marc Cucurella,marc-cucurella,Chelsea,Premier League,Defender,2025/26,0.0332,0.1328,0.078,0.1066,0.6642,1.2952,0.1993,0.0332,10.9926,1.3284,1.0627,3.7528,2.8893,1.1956
3,1,1.44,2.38,27,19,4,15,394,46,59,177,28,15,2802,33,987650,Moisés Caicedo,moises-caicedo,Chelsea,Premier League,Midfielder,2025/26,0.0964,0.0321,0.0463,0.0764,0.8672,0.6103,0.1285,0.4818,12.6552,1.4775,1.8951,5.6852,0.8994,0.4818
5,6,4.62,6.83,46,55,12,47,397,11,6,84,13,9,2643,34,879349,Pedro Neto,pedro-neto,Chelsea,Premier League,Midfielder,2025/26,0.1703,0.2043,0.1573,0.2326,1.5664,1.8729,0.4086,1.6005,13.5187,0.3746,0.2043,2.8604,0.4427,0.3065
2,4,1.04,3.19,22,27,8,11,301,33,33,102,41,31,1961,29,885908,Reece James,reece-james,Chelsea,Premier League,Defender,2025/26,0.0918,0.1836,0.0477,0.1464,1.0097,1.2392,0.3672,0.5048,13.8144,1.5145,1.5145,4.6813,1.8817,1.4227
0,0,0.2,0.54,3,1,1,3,63,7,5,20,4,3,377,12,1069488,Roméo Lavia,romeo-lavia,Chelsea,Premier League,Midfielder,2025/26,0.0,0.0,0.0477,0.1289,0.7162,0.2387,0.2387,0.7162,15.0398,1.6711,1.1936,4.7745,0.9549,0.7162
0,0,0.11,0.4,2,1,1,0,30,8,9,22,66,41,796,16,352668,Tosin Adarabioyo,tosin-adarabioyo,Chelsea,Premier League,Defender,2025/26,0.0,0.0,0.0124,0.0452,0.2261,0.1131,0.1131,0.0,3.392,0.9045,1.0176,2.4874,7.4623,4.6357
3,0,1.43,1.05,16,5,1,7,183,23,35,119,178,75,2782,34,826134,Trevoh Chalobah,trevoh-chalobah,Chelsea,Premier League,Defender,2025/26,0.0971,0.0,0.0463,0.034,0.5176,0.1618,0.0324,0.2265,5.9202,0.7441,1.1323,3.8497,5.7584,2.4263
0,1,0.72,0.62,8,3,1,10,120,10,40,81,129,69,1726,25,923894,Wesley Fofana,wesley-fofana,Chelsea,Premier League,Defender,2025/26,0.0,0.0521,0.0375,0.0323,0.4171,0.1564,0.0521,0.5214,6.2572,0.5214,2.0857,4.2236,6.7265,3.5979
1,5,1.52,7.38,32,44,14,15,279,37,27,165,42,24,2562,34,1109771,Adam Wharton,adam-wharton,Crystal Palace,Premier League,Midfielder,2025/26,0.0351,0.1756,0.0534,0.2593,1.1241,1.5457,0.4918,0.5269,9.8009,1.2998,0.9485,5.7963,1.4754,0.8431
2,1,2.43,1.31,23,19,1,9,97,18,4,56,32,16,1752,34,1085180,Brennan Johnson,brennan-johnson,Crystal Palace,Premier League,Forward,2025/26,0.1027,0.0514,0.1248,0.0673,1.1815,0.976,0.0514,0.4623,4.9829,0.9247,0.2055,2.8767,1.6438,0.8219
0,1,0.33,0.13,4,1,1,1,33,4,6,32,28,13,554,9,1064218,Chadi Riad,chadi-riad,Crystal Palace,Premier League,Defender,2025/26,0.0,0.1625,0.0536,0.0211,0.6498,0.1625,0.1625,0.1625,5.361,0.6498,0.9747,5.1986,4.5487,2.1119
1,0,2.36,1.38,15,9,1,4,133,35,43,65,196,107,2826,33,931844,Chris Richards,chris-richards,Crystal Palace,Premier League,Defender,2025/26,0.0318,0.0,0.0752,0.0439,0.4777,0.2866,0.0318,0.1274,4.2357,1.1146,1.3694,2.0701,6.242,3.4076
0,0,1.65,3.24,19,20,5,12,178,37,14,108,23,14,1908,28,794338,Daichi Kamada,daichi-kamada,Crystal Palace,Premier League,Midfielder,2025/26,0.0,0.0,0.0778,0.1528,0.8962,0.9434,0.2358,0.566,8.3962,1.7453,0.6604,5.0943,1.0849,0.6604
4,3,2.44,3.97,27,28,8,2,191,48,26,97,97,44,2403,29,870360,Daniel Muñoz,daniel-munoz,Crystal Palace,Premier League,Midfielder,2025/26,0.1498,0.1124,0.0914,0.1487,1.0112,1.0487,0.2996,0.0749,7.1536,1.7978,0.9738,3.633,3.633,1.6479
2,0,1.77,0.48,15,7,1,5,20,6,2,17,10,8,416,12,858194,Eddie Nketiah,eddie-nketiah,Crystal Palace,Premier League,Forward,2025/26,0.4327,0.0,0.3829,0.1038,3.2452,1.5144,0.2163,1.0817,4.3269,1.2981,0.4327,3.6779,2.1635,1.7308
